MyDate	GroupLib	Libelle	Debit	Credit	Category	Weekly	Monthly	Yearly
2016-06-27 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN24/06	17	0	NULL	NULL	NULL	NULL
2016-06-27 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN25/06	19	0	NULL	NULL	NULL	NULL
2016-06-27 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL25/06	12	0	NULL	NULL	NULL	NULL
2016-06-27 00:00:00	PAIEMENTPARCARTE	VIVECODINAN26/06	9	0	NULL	NULL	NULL	NULL
2016-06-27 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN24/06	5	0	NULL	NULL	NULL	NULL
2016-06-27 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL24/06	7	0	NULL	NULL	NULL	NULL
2016-06-27 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN24/06	3	0	NULL	NULL	NULL	NULL
2016-06-24 00:00:00	CHEQUEEMIS	5216298	23	0	NULL	NULL	NULL	NULL
2016-06-24 00:00:00	VIREMENTENVOTREFAVEUR	C.P.A.M.FINISTERE161750003646	0	12	NULL	NULL	NULL	NULL
2016-06-24 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN23/06	15	0	NULL	NULL	NULL	NULL
2016-06-24 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN23/06	5	0	NULL	NULL	NULL	NULL
2016-06-24 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN23/06	3	0	NULL	NULL	NULL	NULL
2016-06-24 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL23/06	10	0	NULL	NULL	NULL	NULL
2016-06-23 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN22/06	9	0	NULL	NULL	NULL	NULL
2016-06-23 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN22/06	1	0	NULL	NULL	NULL	NULL
2016-06-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN21/06	5	0	NULL	NULL	NULL	NULL
2016-06-22 00:00:00	VIREMENTEMIS	BLOCAGEAVISATIERSDETENTEUR	1670	0	NULL	NULL	NULL	NULL
2016-06-22 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN21/06	1	0	NULL	NULL	NULL	NULL
2016-06-21 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN20/06	8	0	NULL	NULL	NULL	NULL
2016-06-21 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN20/06	3	0	NULL	NULL	NULL	NULL
2016-06-21 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL20/06	15	0	NULL	NULL	NULL	NULL
2016-06-21 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN20/06	14	0	NULL	NULL	NULL	NULL
2016-06-20 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN17/06	15	0	NULL	NULL	NULL	NULL
2016-06-20 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN19/06	22	0	NULL	NULL	NULL	NULL
2016-06-20 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN17/06	9	0	NULL	NULL	NULL	NULL
2016-06-20 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN17/06	17	0	NULL	NULL	NULL	NULL
2016-06-20 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN18/06	23	0	NULL	NULL	NULL	NULL
2016-06-20 00:00:00	PAIEMENTPARCARTE	LEPAPILLONDINAN19/06	50	0	NULL	NULL	NULL	NULL
2016-06-20 00:00:00	PAIEMENTPARCARTE	VIVECODINAN19/06	11	0	NULL	NULL	NULL	NULL
2016-06-20 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN18/06	14	0	NULL	NULL	NULL	NULL
2016-06-17 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN16/06	11	0	NULL	NULL	NULL	NULL
2016-06-17 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN16/06	4	0	NULL	NULL	NULL	NULL
2016-06-17 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN16/06	14	0	NULL	NULL	NULL	NULL
2016-06-16 00:00:00	PAIEMENTPARCARTE	SHELL3000GOUVETS15/06	59	0	NULL	NULL	NULL	NULL
2016-06-16 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVAL15/06	8	0	NULL	NULL	NULL	NULL
2016-06-16 00:00:00	PAIEMENTPARCARTE	MUSEESTEMARIE15/06	16	0	NULL	NULL	NULL	NULL
2016-06-16 00:00:00	PRELEVMNT	DEMENAGEMENTSGUIOMARD	80	0	NULL	NULL	NULL	NULL
2016-06-15 00:00:00	PAIEMENTPARCARTE	CITEDIADEGAULLERENNES14/06	2	0	NULL	NULL	NULL	NULL
2016-06-15 00:00:00	PAIEMENTPARCARTE	TERRESNEUVASDINAN14/06	14	0	NULL	NULL	NULL	NULL
2016-06-15 00:00:00	PAIEMENTPARCARTE	LEDUCLOSDINAN14/06	11	0	NULL	NULL	NULL	NULL
2016-06-14 00:00:00	PAIEMENTPARCARTE	LESVOYAGEURSDINAN13/06	25	0	NULL	NULL	NULL	NULL
2016-06-14 00:00:00	PAIEMENTPARCARTE	LANDIDISTRIBUT13/06	8	0	NULL	NULL	NULL	NULL
2016-06-14 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN12/0608H30	80	0	NULL	NULL	NULL	NULL
2016-06-13 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN11/06	14	0	NULL	NULL	NULL	NULL
2016-06-13 00:00:00	PAIEMENTPARCARTE	GARAGELEUROPEDINAN10/06	664	0	NULL	NULL	NULL	NULL
2016-06-13 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN12/06	51	0	NULL	NULL	NULL	NULL
2016-06-13 00:00:00	PAIEMENTPARCARTE	MCLGDINAN11/06	5	0	NULL	NULL	NULL	NULL
2016-06-13 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN10/06	13	0	NULL	NULL	NULL	NULL
2016-06-13 00:00:00	PAIEMENTPARCARTE	BOULANGERIEARMORIQDINAN10/06	5	0	NULL	NULL	NULL	NULL
2016-06-13 00:00:00	PAIEMENTPARCARTE	CAFETERRASSESDINAN12/06	5	0	NULL	NULL	NULL	NULL
2016-06-13 00:00:00	PAIEMENTPARCARTE	HOTELDELAGAREBREST12/06	53	0	NULL	NULL	NULL	NULL
2016-06-10 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN09/06	17	0	NULL	NULL	NULL	NULL
2016-06-10 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN09/06	12	0	NULL	NULL	NULL	NULL
2016-06-10 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN09/06	14	0	NULL	NULL	NULL	NULL
2016-06-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN08/06	6	0	NULL	NULL	NULL	NULL
2016-06-09 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN08/06	1	0	NULL	NULL	NULL	NULL
2016-06-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-06-08 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN07/06	10	0	NULL	NULL	NULL	NULL
2016-06-08 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN07/06	14	0	NULL	NULL	NULL	NULL
2016-06-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN06/06	6	0	NULL	NULL	NULL	NULL
2016-06-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL06/06	29	0	NULL	NULL	NULL	NULL
2016-06-07 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN06/06	17	0	NULL	NULL	NULL	NULL
2016-06-06 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN03/06	6	0	NULL	NULL	NULL	NULL
2016-06-06 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN04/06	23	0	NULL	NULL	NULL	NULL
2016-06-06 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN05/06	12	0	NULL	NULL	NULL	NULL
2016-06-06 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN03/06	12	0	NULL	NULL	NULL	NULL
2016-06-06 00:00:00	PAIEMENTPARCARTE	LEZAGDINAN04/06	11	0	NULL	NULL	NULL	NULL
2016-06-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN02/06	7	0	NULL	NULL	NULL	NULL
2016-06-03 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN02/06	14	0	NULL	NULL	NULL	NULL
2016-06-03 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN02/06	3	0	NULL	NULL	NULL	NULL
2016-06-03 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-06-02 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN01/06	4	0	NULL	NULL	NULL	NULL
2016-06-01 00:00:00	INTERETSCREDITEURS	PARTSSOCLANDERNEAU	0	0	NULL	NULL	NULL	NULL
2016-06-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN31/05	9	0	NULL	NULL	NULL	NULL
2016-06-01 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN31/05	5	0	NULL	NULL	NULL	NULL
2016-06-01 00:00:00	RETRAITAUDISTRIBUTEUR	DAB2DINANMERC31/0520H30	100	0	NULL	NULL	NULL	NULL
2016-05-31 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN30/05	14	0	NULL	NULL	NULL	NULL
2016-05-31 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN30/05	7	0	NULL	NULL	NULL	NULL
2016-05-31 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN30/05	0	0	NULL	NULL	NULL	NULL
2016-05-31 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN30/05	9	0	NULL	NULL	NULL	NULL
2016-05-31 00:00:00	PAIEMENTPARCARTE	COIFF&COTADEN30/05	16	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN28/05	18	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN27/05	9	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN29/05	10	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	CAFETERRASSESDINAN29/05	10	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN28/05	25	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	RESTOCECCODINAN27/05	18	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN27/05	8	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	LEZAGDINAN29/05	17	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN28/05	5	0	NULL	NULL	NULL	NULL
2016-05-30 00:00:00	PAIEMENTPARCARTE	LEDUCLOSDINAN28/05	13	0	NULL	NULL	NULL	NULL
2016-05-27 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC61461214400001	0	1859	NULL	NULL	NULL	NULL
2016-05-27 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN26/05	24	0	NULL	NULL	NULL	NULL
2016-05-27 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN26/05	5	0	NULL	NULL	NULL	NULL
2016-05-26 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN25/05	10	0	NULL	NULL	NULL	NULL
2016-05-26 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN25/05	3	0	NULL	NULL	NULL	NULL
2016-05-26 00:00:00	PAIEMENTPARCARTE	LE40BOULEVARDQUEVERT25/05	7	0	NULL	NULL	NULL	NULL
2016-05-26 00:00:00	PAIEMENTPARCARTE	LE40BOULEVARDQUEVERT24/05	6	0	NULL	NULL	NULL	NULL
2016-05-26 00:00:00	RETRAITAUDISTRIBUTEUR	DINANGARE25/0517H41	100	0	NULL	NULL	NULL	NULL
2016-05-25 00:00:00	PAIEMENTPARCARTE	BOULANGERIEARMORIQDINAN24/05	3	0	NULL	NULL	NULL	NULL
2016-05-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN24/05	6	0	NULL	NULL	NULL	NULL
2016-05-25 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN24/05	15	0	NULL	NULL	NULL	NULL
2016-05-24 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN23/05	14	0	NULL	NULL	NULL	NULL
2016-05-24 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN23/05	16	0	NULL	NULL	NULL	NULL
2016-05-24 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN23/05	9	0	NULL	NULL	NULL	NULL
2016-05-24 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN23/05	3	0	NULL	NULL	NULL	NULL
2016-05-23 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN22/05	34	0	NULL	NULL	NULL	NULL
2016-05-23 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN20/05	8	0	NULL	NULL	NULL	NULL
2016-05-23 00:00:00	PAIEMENTPARCARTE	LECELTICDINAN21/05	23	0	NULL	NULL	NULL	NULL
2016-05-23 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN20/05	17	0	NULL	NULL	NULL	NULL
2016-05-23 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN21/05	14	0	NULL	NULL	NULL	NULL
2016-05-23 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN21/05	1	0	NULL	NULL	NULL	NULL
2016-05-23 00:00:00	PAIEMENTPARCARTE	LEDUCLOSDINAN21/05	3	0	NULL	NULL	NULL	NULL
2016-05-20 00:00:00	CHEQUEEMIS	5216296	4	0	NULL	NULL	NULL	NULL
2016-05-20 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN19/05	14	0	NULL	NULL	NULL	NULL
2016-05-20 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN19/05	9	0	NULL	NULL	NULL	NULL
2016-05-20 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN19/05	3	0	NULL	NULL	NULL	NULL
2016-05-20 00:00:00	PAIEMENTPARCARTE	MUZIKANAODINAN18/05	18	0	NULL	NULL	NULL	NULL
2016-05-19 00:00:00	PAIEMENTPARCARTE	LESTERRASSESDINAN18/05	22	0	NULL	NULL	NULL	NULL
2016-05-19 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN18/05	25	0	NULL	NULL	NULL	NULL
2016-05-19 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN18/05	8	0	NULL	NULL	NULL	NULL
2016-05-17 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN13/05	8	0	NULL	NULL	NULL	NULL
2016-05-17 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN13/05	5	0	NULL	NULL	NULL	NULL
2016-05-17 00:00:00	PAIEMENTPARCARTE	ATELIERGOURMANDDINAN15/05	19	0	NULL	NULL	NULL	NULL
2016-05-17 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN14/05	49	0	NULL	NULL	NULL	NULL
2016-05-17 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN16/05	9	0	NULL	NULL	NULL	NULL
2016-05-17 00:00:00	RETRAITAUDISTRIBUTEUR	DINANCENTRE113/0507H06	60	0	NULL	NULL	NULL	NULL
2016-05-17 00:00:00	PRELEVMNT	SFR	40	0	NULL	NULL	NULL	NULL
2016-05-13 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN12/05	11	0	NULL	NULL	NULL	NULL
2016-05-13 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN12/05	12	0	NULL	NULL	NULL	NULL
2016-05-13 00:00:00	PAIEMENTPARCARTE	LEPAPILLONDINAN12/05	3	0	NULL	NULL	NULL	NULL
2016-05-13 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN12/05	3	0	NULL	NULL	NULL	NULL
2016-05-13 00:00:00	PAIEMENTPARCARTE	LE40BOULEVARDQUEVERT11/05	7	0	NULL	NULL	NULL	NULL
2016-05-12 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN11/05	6	0	NULL	NULL	NULL	NULL
2016-05-12 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN11/05	3	0	NULL	NULL	NULL	NULL
2016-05-11 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN10/05	4	0	NULL	NULL	NULL	NULL
2016-05-11 00:00:00	PAIEMENTPARCARTE	CAFEDUCHATEAUDINAN10/05	22	0	NULL	NULL	NULL	NULL
2016-05-10 00:00:00	CHEQUEEMIS	5216297	21	0	NULL	NULL	NULL	NULL
2016-05-10 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN09/05	4	0	NULL	NULL	NULL	NULL
2016-05-10 00:00:00	PAIEMENTPARCARTE	SARLJMVIPINAULTTADEN09/05	3	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	REGULOPECREDITRICES	PRVTASSPACIFICA6832735907	23	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	REGULOPECREDITRICES	PRVTASSPACIFICA5973356907	49	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	REGULOPECREDITRICES	PRVTASSPACIFICA4530293907	116	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN06/05	62	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	PAIEMENTPARCARTE	LALUMACHELLEDINAN08/05	10	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN08/05	9	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN07/05	23	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN06/05	62	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	PAIEMENTPARCARTE	PHIECENTRALEDINAN06/05	11	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	PAIEMENTPARCARTE	TERRESNEUVASDINAN08/05	3	0	NULL	NULL	NULL	NULL
2016-05-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-05-06 00:00:00	PAIEMENTPARCARTE	INTERMARCHENFCTADEN04/05	7	0	NULL	NULL	NULL	NULL
2016-05-06 00:00:00	CHEQUEEMIS	5216294	71	0	NULL	NULL	NULL	NULL
2016-05-06 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN05/05	27	0	NULL	NULL	NULL	NULL
2016-05-04 00:00:00	PAIEMENTPARCARTE	CAFETERRASSESDINAN03/05	3	0	NULL	NULL	NULL	NULL
2016-05-04 00:00:00	RETRAITAUDISTRIBUTEUR	DAB2DINANMERC03/0518H55	70	0	NULL	NULL	NULL	NULL
2016-05-03 00:00:00	PAIEMENTPARCARTE	SFRONESHOTMOBSVIPUTEAUX30/04	43	0	NULL	NULL	NULL	NULL
2016-05-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN02/05	9	0	NULL	NULL	NULL	NULL
2016-05-03 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-05-03 00:00:00	REGULOPEDEBITRICES	RETROCESSCARTE5137732945661570	0	20	NULL	NULL	NULL	NULL
2016-05-02 00:00:00	PAIEMENTPARCARTE	HOTELVAUBANBREST01/05	20	0	NULL	NULL	NULL	NULL
2016-05-02 00:00:00	PAIEMENTPARCARTE	GRENIERSTUDIOBREST30/04	29	0	NULL	NULL	NULL	NULL
2016-05-02 00:00:00	PAIEMENTPARCARTE	DECATHLON0032GUIPAVAS30/04	53	0	NULL	NULL	NULL	NULL
2016-05-02 00:00:00	PAIEMENTPARCARTE	LE54CAFEBREST01/05	22	0	NULL	NULL	NULL	NULL
2016-05-02 00:00:00	FRAIS	PRESTATIONCARTE	17	0	NULL	NULL	NULL	NULL
2016-04-30 00:00:00	RETRAITAUDISTRIBUTEUR	DABBRESTST-MARC30/0410H46	80	0	NULL	NULL	NULL	NULL
2016-04-29 00:00:00	PRELEVEMENT	SUPPLETIS018506	10	0	NULL	NULL	NULL	NULL
2016-04-28 00:00:00	VIREMENTENVOTREFAVEUR	SUPPLETIS	0	10	NULL	NULL	NULL	NULL
2016-04-28 00:00:00	VIREMENTENVOTREFAVEUR	C.P.A.M.FINISTERE161180003193	0	15	NULL	NULL	NULL	NULL
2016-04-28 00:00:00	CHEQUEEMIS	5216295	125	0	NULL	NULL	NULL	NULL
2016-04-28 00:00:00	CHEQUEEMIS	5216291	10	0	NULL	NULL	NULL	NULL
2016-04-27 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC61161148200001	0	1927	NULL	NULL	NULL	NULL
2016-04-26 00:00:00	CHEQUEEMIS	5216290	8	0	NULL	NULL	NULL	NULL
2016-04-25 00:00:00	CHEQUEEMIS	5216293/0000000/000000000	55	0	NULL	NULL	NULL	NULL
2016-04-25 00:00:00	CHEQUEEMIS	5216292/0000000/000000000	100	0	NULL	NULL	NULL	NULL
2016-04-22 00:00:00	CHEQUEEMIS	5216287	70	0	NULL	NULL	NULL	NULL
2016-04-12 00:00:00	CHEQUEEMIS	5216289	13	0	NULL	NULL	NULL	NULL
2016-04-12 00:00:00	RETRAITMURD'ARGENT	BRESTSAINTMARC150818	200	0	NULL	NULL	NULL	NULL
2016-04-11 00:00:00	CHEQUEEMIS	5216288	100	0	NULL	NULL	NULL	NULL
2016-04-08 00:00:00	CHEQUEEMIS	5216286	7	0	NULL	NULL	NULL	NULL
2016-04-08 00:00:00	CHEQUEEMIS	5216285	15	0	NULL	NULL	NULL	NULL
2016-04-08 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	509	0	NULL	NULL	NULL	NULL
2016-04-04 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2016-04-01 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL31/03	11	0	NULL	NULL	NULL	NULL
2016-04-01 00:00:00	PAIEMENTPARCARTE	PORTPLAISANCEDINAN31/03	528	0	NULL	NULL	NULL	NULL
2016-04-01 00:00:00	PAIEMENTPARCARTE	LECOCHONGRILLTADEN31/03	14	0	NULL	NULL	NULL	NULL
2016-04-01 00:00:00	RETRAITAUDISTRIBUTEUR	LANVALLAY31/0318H50	100	0	NULL	NULL	NULL	NULL
2016-03-31 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66830/03	26	0	NULL	NULL	NULL	NULL
2016-03-31 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN30/03	12	0	NULL	NULL	NULL	NULL
2016-03-31 00:00:00	FRAIS	OPERATIONETRANGER	0	0	NULL	NULL	NULL	NULL
2016-03-30 00:00:00	PAIEMENTPARCARTE	RYANAIRLSK0DUBLIN25/03	45	0	NULL	NULL	NULL	NULL
2016-03-30 00:00:00	PAIEMENTPARCARTE	SFRCBONESHOTPUTEAUX26/03	42	0	NULL	NULL	NULL	NULL
2016-03-30 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN29/03	8	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC60831559090001	0	1787	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	PAIEMENTPARCARTE	DLRISLANDGARDEN25/03	6	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	PAIEMENTPARCARTE	EQUINOXS/MARKET0207987625/03	32	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	PAIEMENTPARCARTE	LULTICKETMACHINESTRATFO25/03	6	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	PAIEMENTPARCARTE	SUPERDRYLONDON26/03	50	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	PAIEMENTPARCARTE	DLRISLANDGARDEN26/03	25	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	PAIEMENTPARCARTE	MURAKAMILONDONWC2N27/03	22	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	RETRAITAUDISTRIBUTEUR	MONEYCORPSTANSTED25/03	253	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	RETRAITAUDISTRIBUTEUR	BermondseyUG2London27/03	68	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	PAIEMENTPARCARTE	SEARDPLEURTUIT28/03	43	0	NULL	NULL	NULL	NULL
2016-03-29 00:00:00	RETRAITAUDISTRIBUTEUR	DINANCENTRE125/0307H23	60	0	NULL	NULL	NULL	NULL
2016-03-25 00:00:00	PAIEMENTPARCARTE	BPGIBERVILLE24/03	4	0	NULL	NULL	NULL	NULL
2016-03-24 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN23/03	5	0	NULL	NULL	NULL	NULL
2016-03-23 00:00:00	PAIEMENTPARCARTE	LEHAVANEDINAN22/03	70	0	NULL	NULL	NULL	NULL
2016-03-23 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN22/03	8	0	NULL	NULL	NULL	NULL
2016-03-23 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL22/03	4	0	NULL	NULL	NULL	NULL
2016-03-23 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN22/03	5	0	NULL	NULL	NULL	NULL
2016-03-22 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN21/03	5	0	NULL	NULL	NULL	NULL
2016-03-21 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN20/03	56	0	NULL	NULL	NULL	NULL
2016-03-21 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL19/03	36	0	NULL	NULL	NULL	NULL
2016-03-21 00:00:00	PAIEMENTPARCARTE	VIVECODINAN20/03	6	0	NULL	NULL	NULL	NULL
2016-03-21 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL18/03	17	0	NULL	NULL	NULL	NULL
2016-03-21 00:00:00	PAIEMENTPARCARTE	OSAKABREST20/03	19	0	NULL	NULL	NULL	NULL
2016-03-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN17/03	7	0	NULL	NULL	NULL	NULL
2016-03-16 00:00:00	CHEQUEEMIS	5216284	994	0	NULL	NULL	NULL	NULL
2016-03-16 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN15/03	17	0	NULL	NULL	NULL	NULL
2016-03-15 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN13/0315H36	80	0	NULL	NULL	NULL	NULL
2016-03-14 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL12/03	72	0	NULL	NULL	NULL	NULL
